record_id,type_id,char_id,value,confidence,articulation,source_ref,source_lang,coder,notes
LM-0237,ko_yamakuni_1555,PY2,.NR,.NR,.NR,"三浦 1959, 792 n.20",ja,ai,"DO NOT READ 落札 AS AUCTION HERE. 三浦 uses 落札 throughout, but his own note says 講親は初回に落札するのが慣例であるから、井ノ本左近は弘治元年に落札したものと思われる — the 親 took round one by customary right, not by bid. The term therefore cannot carry an auction reading, and the rule for later rounds is unrecorded."
LM-0238,ko_yamakuni_1555,LS3,1,medium,.NR,"三浦 1959, 782",ja,ai,Exposed well beyond contributions: default reached patrimonial land. 三浦: この場合頼母子は親たる井ノ本左近にとっては田地兼併の挺子となり、他の衆中にとっては先祖相伝の地を失なう契機となった. The obligation was not extinguished by what had been paid in.
LM-0239,ko_yamakuni_1555,VF1,.NA,.NA,.NA,.NA,.NA,ai,"Inapplicable: PY1 is rotation, so no loss is claimed and there is nothing to verify. Propagated .NA per CONTRIBUTING §4."
LM-0240,ko_yamakuni_1555,GV1,.NR,.NR,.NR,三浦 1959,ja,ai,"A 親-led association, but the locus of decision over the fund is not described. Consistent with every other kō row in this census."
LM-0241,ko_yamakuni_1555,DR1,fixed-cycle,medium,.NR,"三浦 1959, 782",ja,ai,Nine years of documented rounds (弘治元年 to 永禄六年 in 三浦's table). Whether it reached 満会 or collapsed as members were stripped out is not stated — which is itself the point of the case.
LM-0242,ko_yamakuni_1555,DR2,.NR,.NR,.NR,三浦 1959,ja,ai,Applicable (DR1 is not open-ended) but unrecorded.
LM-0243,ko_yamakuni_1555,RB3,.NR,.NR,.NR,"三浦 1959, 781-782",ja,ai,"STILL .NR, AND DELIBERATELY SO AFTER THE VALUE SET WAS WIDENED. 'real-estate' would now fit, but 三浦's 頼母子講維持策として絶えず田地を質として要求している is a general finding about medieval kō, not an attestation for this association; what survives for Yamakuni is the series of land SALES by which members exited (782), which is default running its course, not a recorded pledge clause. Extending a vocabulary does not license filling a cell the source never fills."
LM-0244,ko_yamakuni_1555,PR1,0,medium,.NR,三浦 1959,ja,ai,"Observed absence. Nothing in the association prices a peril ex ante; what the arrangement transfers is land, through default, not a distribution over outcomes."
LM-0245,ko_mitarai_mujin_1773,MC1,pooling,medium,.NR,"加藤 1998, 143-145",ja,ai,"Thirteen 口 at 1貫目 each assembled and drawn by one member; no outsider. Medium, and see adjudications: what is mutualised here is LIQUIDITY for commercial use, not a peril. 加藤's whole point is that this kō performed a 商業資金調達機能 against the received image of 庶民金融."
LM-0246,ko_mitarai_mujin_1773,MB1,.NR,.NR,.NR,"加藤 1998, 144-145",ja,ai,"The 連名帳 establishes WHO joined (thirteen 口, mostly 御手洗町 merchants, two from 賀茂郡風早村 and 佐伯郡廿日市町 at 15 and 50 km) and that entry could run through a member's 取次. It does not establish the ground of eligibility. Prosopography is not a membership rule."
LM-0247,ko_mitarai_mujin_1773,MB2,1,high,articulated,"加藤 1998, 143",ja,ai,Numerically restricted and stated in the association's own 仕法書: 銀高拾三貫目無尽銀一口分掛銀一貫目宛持寄 — thirteen shares of one 貫目. The 連名帳 lists them by name.
LM-0248,ko_mitarai_mujin_1773,MB3,voluntary,high,.NR,"加藤 1998, 143-145",ja,ai,Merchants subscribing on their own account; some recruited by a member's 取次. No compulsion anywhere in the record.
LM-0249,ko_mitarai_mujin_1773,CN1,ex-ante-periodic,high,articulated,"加藤 1998, 143",ja,ai,一会日之儀者、毎年六月十七日ニ相究銀子持寄仕可申事 — a fixed annual meeting day at which the silver is brought.
LM-0250,ko_mitarai_mujin_1773,CN2,equal,high,articulated,"加藤 1998, 143-144",ja,ai,"Equal per 口: 掛銀一貫目 before drawing, 掛戻銀一貫五百目 after. Note the rate is STATE-DEPENDENT rather than two-part — it changes on winning, it does not stack. This is a different structure from ko_daikokuya_1848's 高割+家割 and should not be conflated with it."
LM-0251,ko_mitarai_mujin_1773,CN3,.NR,.NR,.NR,"加藤 1998, 143",ja,ai,"The 仕法書 as 加藤 quotes it carries no sanction for non-payment. By contrast the 天保11年 繁栄持寄講 of the same town does have 支払いが遅れた場合の措置 — so the silence here is a real gap in this document, not a general feature."
LM-0252,ko_mitarai_mujin_1773,HZ1,.NR,.NR,.NR,加藤 1998,ja,ai,No hazard analysed.
LM-0253,ko_mitarai_mujin_1773,PY0,individual-draw,high,articulated,"加藤 1998, 144",ja,ai,毎年六月十七日に竹原屋平三郎宅で鬮取りがおこなわれ — one member draws the pot each year.
LM-0254,ko_mitarai_mujin_1773,PY1,rotation,high,articulated,"加藤 1998, 144",ja,ai,Entitlement is position in the cycle; nothing is indemnified.
LM-0255,ko_mitarai_mujin_1773,PY2,rotation-lot,high,articulated,"加藤 1998, 143-144",ja,ai,"鬮取り, and the discount is NOT bid: 掛銀 and 掛戻銀 are fixed at 1貫目 and 1貫500目 throughout. Order random, price fixed. The same town's 寛政11年「入札頼母子定法書並連名帳」 and 天保11年 繁栄持寄講 allocate by 入札 — see adjudications on the within-town contrast."
LM-0256,ko_mitarai_mujin_1773,PY3,1,medium,.NR,"加藤 1998, 144",ja,ai,"Capped independently of any loss: the draw is set by schedule at 13貫目 in year one rising 500匁 a year to 19貫目 in the last. Articulation .NR — the schedule is reconstructed from the ledger, not stated as a cap."
LM-0257,ko_mitarai_mujin_1773,LS2,1,medium,articulated,"加藤 1998, 143-144",ja,ai,御連中之内、不時ニ銀子御入用之儀有之候節者、銘々之掛戻銀算用致預リ置、其余相渡し可申事 — on a member's sudden need his accumulated 掛戻銀 is reckoned and the remainder paid out to him. Confidence medium because the clause grants access to reckoned contributions rather than to a residual on winding up; whether that satisfies LS2's 'surplus' is the maintainer's call.
LM-0258,ko_mitarai_mujin_1773,LS3,1,medium,.NR,"加藤 1998, 143-144",ja,ai,"Exposed beyond contribution once he draws: the winner 質物書入 real property under 手形 with the town officials' 裏印. Note the exposure is STATE-DEPENDENT — it attaches on winning, not on membership. First form in the census where LS3 turns on a member's position in the cycle."
LM-0259,ko_mitarai_mujin_1773,VF1,.NA,.NA,.NA,.NA,.NA,ai,Inapplicable: rotation trigger. Propagated .NA.
LM-0260,ko_mitarai_mujin_1773,GV1,.NR,.NR,.NR,"加藤 1998, 143-144",ja,ai,"竹原屋平三郎 hosts and 引請事支配 the 会席 and is also 町年寄 and the first winner, while the 所御役人中 countersign pledges. None of collective / elder-fixed / external-administered names a member-convener who is simultaneously a town officer. Coded .NR; consistent with every other kō row."
LM-0261,ko_mitarai_mujin_1773,DR1,fixed-cycle,high,articulated,"加藤 1998, 143",ja,ai,"Thirteen numbered rounds (一番 … 十三番) in the 連名帳, one per year."
LM-0262,ko_mitarai_mujin_1773,DR2,on-completion,medium,.NR,"加藤 1998, 143-144",ja,ai,The association terminates when the thirteenth 口 has drawn; no perpetual fund is contemplated.
LM-0263,ko_mitarai_mujin_1773,RB3,real-estate,high,articulated,"加藤 1998, 144",ja,ai,"鬮当リ之節者、当所連中之内慥成質物書入ニて、所御役人中之裏印を取、手形相渡銀子預り置 — on drawing, the winner mortgages sound property by 書入, countersigned 裏印 by the town officers, against a 手形. 竹原屋平三郎 pledged 表口16間、裏行き22間の屋敷と2棟の蔵およびその付属の建物. Real property, publicly registered. Recoded from .NR when the value set was widened; this is the cell that first separates one kō from another in the census, against ko_usui_bango_1822 RB3=none."
LM-0264,ko_mitarai_mujin_1773,PR1,0,medium,.NR,"加藤 1998, 143-144, 154",ja,ai,"Observed absence, and instructive. The association prices CREDIT precisely — a fixed 500目 premium on 1貫目, which 加藤 computes as a ~6% return, the highest of his three Mitarai cases. No peril enters the calculation. Same finding as the 中井家 ledger: calculation and peril-pricing come apart."
LM-0265,ko_mitarai_gin_1805,MC1,pooling,medium,.NR,"加藤 1998, 146-149",ja,ai,"Eighteen 口 at 1000匁 assembled and drawn; no outsider. Medium, with the same caveat as the 1773 form — this is commercial capital, and about a third of the members are rice merchants pledging stock."
LM-0266,ko_mitarai_gin_1805,MB1,.NR,.NR,.NR,"加藤 1998, 149",ja,ai,"加藤 reconstructs occupations (7 of ~20 members are 米商人) but states no eligibility rule. Occupation is a property of who joined, not a ground of membership."
LM-0267,ko_mitarai_gin_1805,MB2,1,high,articulated,"加藤 1998, 142",ja,ai,Eighteen 口 fixed in 「銀頼母子帳」 (表5-4).
LM-0268,ko_mitarai_gin_1805,MB3,voluntary,high,.NR,"加藤 1998, 146-149",ja,ai,Merchant subscription; no compulsion in the record.
LM-0269,ko_mitarai_gin_1805,CN1,ex-ante-periodic,medium,.NR,"加藤 1998, 142, 146-147",ja,ai,"Annual rounds on the pattern of the town's other associations. Medium: the 会日 clause is quoted for the 1773 無尽 and the 1840 講, not for this one."
LM-0270,ko_mitarai_gin_1805,CN2,equal,high,articulated,"加藤 1998, 142",ja,ai,掛銀 1000匁 per 口.
LM-0271,ko_mitarai_gin_1805,CN3,1,high,articulated,"加藤 1998, 147",ja,ai,"Compellable, and the clause explains why a pledge alone was thought insufficient: 万一懸戻し銀不埒ニ相成候節者、右質所売払候迄も、所ニゟ急ニ埒明不申方角も可有之候間、屹度請合人相立、是ゟ別紙受合証文差出、若懸戻し銀不埒之時者、右請合人ゟ相究可申事. Foreclosure was slow in some jurisdictions, so a 請合人 with a separate 受合証文 was made mandatory."
LM-0272,ko_mitarai_gin_1805,HZ1,.NR,.NR,.NR,加藤 1998,ja,ai,No hazard analysed.
LM-0273,ko_mitarai_gin_1805,PY0,individual-draw,high,.NR,"加藤 1998, 146-149",ja,ai,取主 receives the assembled silver.
LM-0274,ko_mitarai_gin_1805,PY1,rotation,medium,.NR,"加藤 1998, 146-149",ja,ai,Position in the cycle; nothing indemnified.
LM-0275,ko_mitarai_gin_1805,PY2,.NR,.NR,.NR,"加藤 1998, 146-149",ja,ai,The allocation clause is not among those 加藤 quotes from 「銀頼母子帳」. Do not infer 入札 from the town's other associations — that is precisely the inference the 1773 lot-allocated case forbids.
LM-0276,ko_mitarai_gin_1805,LS3,1,high,articulated,"加藤 1998, 147",ja,ai,"Exposed beyond contribution on two fronts at once: the 取主 files a 質物書入証文 AND a 請合人 gives a separate 受合証文, both deposited with 三笠屋藤三郎. Property and surety in the same instrument."
LM-0277,ko_mitarai_gin_1805,VF1,.NA,.NA,.NA,.NA,.NA,ai,Inapplicable: rotation trigger. Propagated .NA.
LM-0278,ko_mitarai_gin_1805,GV1,.NR,.NR,.NR,"加藤 1998, 147",ja,ai,"The 御手洗御役人衆中 verify pledges by jurisdiction and 三笠屋藤三郎 holds the deeds, but decision-making over the fund is not described."
LM-0279,ko_mitarai_gin_1805,DR1,fixed-cycle,medium,.NR,"加藤 1998, 142, 146-149",ja,ai,Runs until every 口 has drawn.
LM-0280,ko_mitarai_gin_1805,DR2,.NR,.NR,.NR,加藤 1998,ja,ai,Applicable but unrecorded.
LM-0281,ko_mitarai_gin_1805,RB3,mixed,high,articulated,"加藤 1998, 147, 149",ja,ai,"Property AND surety together, and the rulebook says why. 取主ゟ質物書入証文差出し候儀、勿論ニ候得共、万一懸戻し銀不埒ニ相成候節者、右質所売払候迄も、所ニゟ急ニ埒明不申方角も可有之候間、屹度請合人相立、是ゟ別紙受合証文差出 — the mortgage deed is taken for granted, but because foreclosure could not be effected quickly in some jurisdictions a 請合人 with a separate 受合証文 is made mandatory. The 質所 itself spans real property and goods: rice in store at 2000俵 (小原屋武七), 500-700俵 (three members), 100-200俵 (three more), with verification zoned by place (御手洗並尾道大小斎島質所者御手洗御役人衆中ゟ御見届被下候事; 津倉質所者今治ゟ). CAUTION FOR THE MAINTAINER: 'mixed' here is carrying two different mixtures at once — several kinds of property, and property plus surety. If that distinction ever matters, this row is the evidence for splitting it."
LM-0282,ko_mitarai_gin_1805,PR1,0,medium,.NR,"加藤 1998, 154",ja,ai,"Observed absence. 加藤 computes a 1-2% return on this association against ~6% for the 1773 無尽, and notes that with 安永 and 天保 inflation these were not attractive as investments — the benefit was 一時に多額の資金を調達できるメリット. Credit is priced and compared; no peril is."
LM-0283,ko_hokinosawa_1820,MC1,pooling,high,.NR,"松永 1999, 280-281",ja,ai,Thirty-four 前 at 1分 assembled for the 親; 松永: 親が「内證不如意ニ付」それを救済するために結ばれた頼母子である. Mutualisation among members with no outsider.
LM-0284,ko_hokinosawa_1820,MB1,.NR,.NR,.NR,"松永 1999, 278, 280",ja,ai,"NO FITTING VALUE RATHER THAN SILENCE. 松永's general account of the 親頼母子 is that the convener 親類知人などから講員を集め — kin AND acquaintance, recruited by the person in need. MB1 admits kinship or contract, not a value that is both and neither. The specific 極証文 names 34 subscribers of 朴木沢新田 without stating a basis."
LM-0285,ko_hokinosawa_1820,MB2,1,high,articulated,"松永 1999, 280",ja,ai,惣人数三拾四人持寄金 — the number of 前 is fixed in the 極証文 itself.
LM-0286,ko_hokinosawa_1820,MB3,voluntary,high,.NR,"松永 1999, 278-281",ja,ai,Subscribers are drawn in by request; no compulsion.
LM-0287,ko_hokinosawa_1820,CN1,ex-ante-periodic,high,articulated,"松永 1999, 281",ja,ai,一人一会一分掛で年二会、三四会一八年で満会 — semi-annual contributions over thirty-four rounds.
LM-0288,ko_hokinosawa_1820,CN2,equal,high,articulated,"松永 1999, 281",ja,ai,"1分 per 前, the 親 holding one 前 himself. State-dependent thereafter: those who have drawn pay 返金 of 1分 per meeting instead."
LM-0289,ko_hokinosawa_1820,CN3,.NR,.NR,.NR,"松永 1999, 280-281",ja,ai,"The 極証文 as quoted carries no sanction. 松永 discusses 順番変更 by consent and 礼金 elsewhere in the region, but not enforcement in this document."
LM-0290,ko_hokinosawa_1820,HZ1,.NR,.NR,.NR,松永 1999,ja,ai,No hazard analysed; the frame is 農業経営 and household liquidity.
LM-0291,ko_hokinosawa_1820,PY0,individual-draw,high,articulated,"松永 1999, 281",ja,ai,鬮当人 receives the assembled 寄金.
LM-0292,ko_hokinosawa_1820,PY1,rotation,high,articulated,"松永 1999, 281",ja,ai,Position in the cycle. The 親 takes round one entire — 初講は三四人が掛金を一分ずつ持ち寄り金額八両二分を親に与える — and thereafter the lot decides.
LM-0293,ko_hokinosawa_1820,PY2,rotation-lot,high,articulated,"松永 1999, 281",ja,ai,"鬮 from round two, AND THE DISCOUNT IS FIXED NOT BID: 八両二分から四分の一を刎金（利息）として天引きして、残り六両一分二朱になるように. Order random, price fixed by rule — the exact inverse of the bidding kō, and the configuration in which 並松's regressive transfer cannot arise. See adjudications."
LM-0294,ko_hokinosawa_1820,PY3,1,medium,.NR,"松永 1999, 281",ja,ai,"Capped independently of loss: 8両2分 gross, 6両1分2朱 net of the fixed 刎金, irrespective of the drawer's circumstances."
LM-0295,ko_hokinosawa_1820,LS2,.NR,.NR,.NR,"松永 1999, 281",ja,ai,"Members who have not drawn by round 29 stop contributing (二九会以後は、まだ鬮に当っていない人は、掛金を出さずに寄金を引取る), which is a schedule concession rather than a claim on a surplus. Nothing in the document establishes a residual claim."
LM-0296,ko_hokinosawa_1820,LS3,.NR,.NR,.NR,"松永 1999, 280-281",ja,ai,The 極証文 does not address pursuit beyond contribution. 松永's other Echigo cases DO — 天明4年 梅沢村 儀左衛門 was sued with arrears of 32-33両 against a 書入田地 of only 80束刈 — but those are different associations and must not be imported into this row.
LM-0297,ko_hokinosawa_1820,VF1,.NA,.NA,.NA,.NA,.NA,ai,Inapplicable: rotation trigger. Propagated .NA.
LM-0298,ko_hokinosawa_1820,GV1,.NR,.NR,.NR,"松永 1999, 280-281",ja,ai,"The 親/宿 hosts and bears the 賄, but decision-making over the fund is not described."
LM-0299,ko_hokinosawa_1820,DR1,fixed-cycle,high,articulated,"松永 1999, 281",ja,ai,三四会一八年で満会 — thirty-four rounds to completion over eighteen years.
LM-0300,ko_hokinosawa_1820,DR2,on-completion,medium,.NR,"松永 1999, 281",ja,ai,Terminates at 満会; no continuing fund.
LM-0301,ko_hokinosawa_1820,RB3,.NR,.NR,.NR,"松永 1999, 279-281, 289, 297",ja,ai,"STILL .NR AFTER THE VALUE SET WAS WIDENED. The 極証文 records no security for this association. 松永's wider Echigo material would license positive values for OTHER associations — 書入田地 for the landed, and 親方・地主の保証 for the 小作農 長蔵 of 頸城郡中山村 who had no land to pledge, which is the first candidate to take RB3=surety — but those are different kō and must not be imported here. The 嘉永5年 case (右は今後の自分鬮当金を引当としている) is not an RB3 fact at all: the pool is the collateral there, not the creditor."
LM-0302,ko_hokinosawa_1820,PR1,0,medium,.NR,"松永 1999, 281",ja,ai,Observed absence. The 刎金 is a fixed one-quarter discount — credit priced by rule — and 松永 reads the last drawer's position as a 長期安定定期預金 yielding 8両2分 on 2両2分3朱銀1.29匁 of contributions. No peril is priced anywhere.
